Price,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50
Ticker,TSLA,TSLA,TSLA,TSLA,TSLA,,,
Date,,,,,,,,
2025-03-25,288.1400146484375,288.20001220703125,271.2799987792969,283.6000061035156,150361500,0.03502280788451673,258.49000244140626,330.86179992675784
2025-03-26,272.05999755859375,284.8999938964844,266.510009765625,282.6600036621094,153629800,-0.05580626179068926,257.5530029296875,328.23679992675784
2025-03-27,273.1300048828125,291.8500061035156,271.82000732421875,272.4800109863281,162572100,0.0039329829222258805,257.11200256347655,325.77220031738284
2025-03-28,263.54998779296875,276.1000061035156,260.57000732421875,275.5799865722656,123809400,-0.03507493471452938,255.6405014038086,322.47880004882813
2025-03-31,259.1600036621094,260.55999755859375,243.36000061035156,249.30999755859375,134008900,-0.016657121359109794,254.36600189208986,319.38559997558593
2025-04-01,268.4599914550781,277.45001220703125,259.25,263.79998779296875,146486900,0.035885119854736525,254.18700103759767,316.2247998046875
2025-04-02,282.760009765625,284.989990234375,251.27000427246094,254.60000610351562,212787800,0.05326685079977622,254.37000122070313,313.39859985351563
2025-04-03,267.2799987792969,276.29998779296875,261.510009765625,265.2900085449219,136174300,-0.05474611137253549,254.5615005493164,310.44200012207034
2025-04-04,239.42999267578125,261.0,236.0,255.3800048828125,181229400,-0.10419786826814681,253.39949951171874,306.9829998779297
2025-04-07,233.2899932861328,252.0,214.25,223.77999877929688,183453800,-0.025644236634809525,253.95649948120118,303.517200012207
2025-04-08,221.86000061035156,250.44000244140625,217.8000030517578,245.0,171603500,-0.048994783337158565,253.520499420166,300.0114001464844
2025-04-09,272.20001220703125,274.69000244140625,223.8800048828125,224.69000244140625,219433400,0.22689989839624536,254.72600021362305,297.4936004638672
2025-04-10,252.39999389648438,262.489990234375,239.3300018310547,260.0,181722600,-0.07274069589492627,255.3120002746582,294.75960021972656
2025-04-11,252.30999755859375,257.739990234375,241.36000061035156,251.83999633789062,128948100,-0.00035656236159631316,255.42850036621093,291.8002001953125
2025-04-14,252.35000610351562,261.79998779296875,245.92999267578125,258.3599853515625,100135200,0.00015856900364230597,256.14550094604493,288.7552001953125
2025-04-15,254.11000061035156,258.75,247.5399932861328,249.91000366210938,79594300,0.0069744183248166,257.5855010986328,286.1638003540039
2025-04-16,241.5500030517578,251.97000122070312,233.88999938964844,247.61000061035156,112378700,-0.049427403598542585,257.8700012207031,283.1506005859375
2025-04-17,241.3699951171875,244.33999633789062,237.67999267578125,243.47000122070312,83404800,-0.0007452201709629014,258.1255012512207,280.41460021972654
2025-04-21,227.5,232.2100067138672,222.7899932861328,230.25999450683594,97768000,-0.05746362595919796,257.0650009155273,277.4782000732422
2025-04-22,237.97000122070312,242.7899932861328,229.85000610351562,230.9600067138672,120858500,0.04602198338770602,255.04400024414062,275.0052001953125
2025-04-23,250.74000549316406,259.45001220703125,244.42999267578125,254.86000061035156,150381900,0.0536622440095611,253.17399978637695,273.0054000854492
2025-04-24,259.510009765625,259.5400085449219,249.1999969482422,250.5,94464200,0.0349764859229853,252.5465003967285,271.6256002807617
2025-04-25,284.95001220703125,286.8500061035156,259.6300048828125,261.69000244140625,167560700,0.09803091011549903,253.13750076293945,270.59440032958986
2025-04-28,285.8800048828125,294.8599853515625,272.4200134277344,288.9800109863281,151731800,0.0032637046356942534,254.25400161743164,269.19320037841794
2025-04-29,292.0299987792969,293.32000732421875,279.4700012207031,285.5,108906600,0.021512501019458785,255.89750137329102,267.9170004272461
2025-04-30,282.1600036621094,284.45001220703125,270.7799987792969,279.8999938964844,128961100,-0.03379788089732105,256.5825019836426,266.47800079345706
2025-05-01,280.5199890136719,290.8699951171875,279.80999755859375,280.010009765625,99659000,-0.005812356915055328,256.4705009460449,264.8772006225586
2025-05-02,287.2099914550781,294.7799987792969,279.80999755859375,284.8999938964844,114454700,0.023848576584252656,257.467000579834,263.5334005737305
2025-05-05,280.260009765625,284.8500061035156,274.3999938964844,284.57000732421875,94618900,-0.024198258752220814,259.50850143432615,262.3826010131836
2025-05-06,275.3500061035156,277.7300109863281,271.3500061035156,273.1099853515625,76715800,-0.017519458684867262,261.6115020751953,261.279001159668
2025-05-07,276.2200012207031,277.9200134277344,271.0,276.8800048828125,71592600,0.003159597232260225,264.3295021057129,260.74740142822264
2025-05-08,284.82000732421875,289.79998779296875,279.4100036621094,279.6300048828125,97539400,0.031134624811778533,264.96050186157225,260.6278018188477
2025-05-09,298.260009765625,307.0400085449219,290.0,290.2099914550781,132387800,0.04718770485146129,267.2535026550293,260.95400177001954
2025-05-12,318.3800048828125,322.2099914550781,311.5,321.989990234375,112826700,0.06745790403815088,270.55700302124023,261.4620016479492
2025-05-13,334.07000732421875,337.5899963378906,316.79998779296875,320.0,136992600,0.049280740626853614,274.6430030822754,262.4504019165039
2025-05-14,347.67999267578125,350.0,337.0,342.5,136997300,0.04073991993646375,279.3215026855469,263.9632015991211
2025-05-15,342.82000732421875,346.1400146484375,334.7200012207031,340.3399963378906,97882600,-0.013978329078298546,284.38500289916993,265.23760162353517
2025-05-16,349.9800109863281,351.6199951171875,342.3299865722656,346.239990234375,95895700,0.0208856061756566,289.815503692627,266.9682015991211
2025-05-19,342.0899963378906,343.0,333.3699951171875,336.29998779296875,88869900,-0.022544186527114873,295.5450035095215,268.55660125732425
2025-05-20,343.82000732421875,354.989990234375,341.6300048828125,347.8699951171875,131715500,0.005057180873010214,300.83750381469724,270.9900015258789
2025-05-21,334.6199951171875,347.3500061035156,332.20001220703125,344.42999267578125,102354800,-0.026758222357769146,305.03150329589846,273.07080139160155
2025-05-22,341.0400085449219,347.2699890136719,331.3900146484375,331.8999938964844,97113400,0.019185982671137136,309.1080032348633,274.9298016357422
2025-05-23,339.3399963378906,343.17999267578125,333.2099914550781,337.9200134277344,84654800,-0.004984788190348977,311.82750244140624,276.9030017089844
2025-05-27,362.8900146484375,363.7900085449219,347.32000732421875,347.3500061035156,120146400,0.06939947711644767,315.6780029296875,279.16120208740233
2025-05-28,356.8999938964844,365.0,355.9100036621094,364.8399963378906,91404300,-0.016506435862546853,318.9215026855469,281.5390020751953
2025-05-29,358.42999267578125,367.7099914550781,356.0,365.2900085449219,88087800,0.004286911755287504,322.7350021362305,284.20140197753904
2025-05-30,346.4599914550781,363.67999267578125,345.2900085449219,355.5199890136719,123474900,-0.03339564619395741,326.0320022583008,286.4134017944336
2025-06-02,342.69000244140625,348.0199890136719,333.3299865722656,343.5,81873800,-0.01088145559849063,328.8060028076172,288.542001953125
2025-06-03,344.2699890136719,355.3999938964844,343.0400085449219,346.6000061035156,99324500,0.004610541775392996,332.00650177001955,290.4532015991211
2025-06-04,332.04998779296875,345.6000061035156,327.3299865722656,345.1000061035156,98912100,-0.03549540073392177,334.8415008544922,291.5264010620117
2025-06-05,284.70001220703125,324.54998779296875,273.2099914550781,322.489990234375,287499800,-0.14259893789082123,335.26550140380857,291.4576010131836
2025-06-06,295.1400146484375,305.5,291.1400146484375,298.8299865722656,164747700,0.036670186138995975,335.78150177001953,291.9192013549805
2025-06-09,308.5799865722656,309.8299865722656,281.8500061035156,285.9599914550781,140908900,0.04553761352840424,336.29750061035156,292.62820098876955
2025-06-10,326.0899963378906,327.8299865722656,310.6700134277344,314.94000244140625,151256500,0.05674382827003055,336.6830001831055,293.87900115966795
2025-06-11,326.42999267578125,335.5,322.5,334.3999938964844,122611400,0.0010426457165473302,336.3009994506836,295.2244009399414
2025-06-12,319.1099853515625,332.55999755859375,316.8599853515625,323.0799865722656,105127500,-0.022424432461661592,334.8724990844727,296.2374008178711
2025-06-13,325.30999755859375,332.989990234375,313.29998779296875,313.9700012207031,128964300,0.019429076154419578,333.9969985961914,297.0884005737305
2025-06-16,329.1300048828125,332.04998779296875,326.4100036621094,331.2900085449219,83925900,0.011742668079331553,332.9544982910156,298.3254006958008
2025-06-17,316.3500061035156,327.260009765625,314.739990234375,326.0899963378906,88282700,-0.03882963749794621,331.66749877929686,299.86380096435545
2025-06-18,322.04998779296875,329.32000732421875,315.45001220703125,317.30999755859375,95137700,0.0180179597897272,330.57899780273436,301.63900085449217
2025-06-20,322.1600036621094,332.3599853515625,317.7799987792969,327.95001220703125,108688000,0.0003416111576173275,329.9559982299805,303.64500091552736
2025-06-23,348.67999267578125,357.5400085449219,327.4800109863281,327.5400085449219,190716800,0.0823193093872907,330.33799743652344,305.17460052490236
2025-06-24,340.4700012207031,356.260009765625,340.44000244140625,356.1700134277344,114736200,-0.023545920693855638,330.3944976806641,306.9360006713867
2025-06-25,327.54998779296875,343.0,320.3999938964844,342.70001220703125,119845100,-0.037947582404945,328.62749633789065,308.44080047607423
2025-06-26,325.7799987792969,331.04998779296875,323.6099853515625,324.6099853515625,80440900,-0.0054037218123500486,327.0714965820313,309.90940032958986
2025-06-27,323.6300048828125,329.3399963378906,317.5,324.510009765625,89067000,-0.006599526995335614,325.3314971923828,311.29980041503904
2025-06-30,317.6600036621094,325.5799865722656,316.6000061035156,319.8999938964844,76695100,-0.018446995428822777,323.89149780273436,312.8220004272461
2025-07-01,300.7099914550781,305.8900146484375,293.2099914550781,298.4599914550781,145085700,-0.05335897504131726,321.792497253418,314.0088003540039
2025-07-02,315.6499938964844,316.8299865722656,303.82000732421875,312.6300048828125,119483700,0.04968242780731846,320.3614974975586,315.7718002319336
2025-07-03,315.3500061035156,318.45001220703125,312.760009765625,317.989990234375,58042300,-0.0009503811144286889,319.52649841308596,317.3194003295898
2025-07-07,293.94000244140625,296.1499938964844,288.7699890136719,291.3699951171875,131177900,-0.06789282780315342,319.9884979248047,318.1834002685547
2025-07-08,297.80999755859375,304.04998779296875,294.3500061035156,297.0,103246700,0.013165935514200422,320.1219970703125,318.94940002441405
2025-07-09,295.8800048828125,300.1499938964844,293.54998779296875,297.54998779296875,75586800,-0.0064806174796113725,319.4869979858398,319.1679998779297
2025-07-10,309.8699951171875,310.4800109863281,300.0,300.04998779296875,104365300,0.0472826483827995,318.6759979248047,319.6477996826172
2025-07-11,313.510009765625,314.0899963378906,305.6499938964844,307.8900146484375,79236400,0.01174690904506881,318.0299987792969,320.07739990234376
2025-07-14,316.8999938964844,322.6000061035156,312.6700134277344,317.7300109863281,78043400,0.010813001260769006,317.919499206543,320.77219970703123
2025-07-15,310.7799987792969,321.20001220703125,310.5,319.67999267578125,77556300,-0.01931207079538977,317.1929992675781,321.37739990234377
2025-07-16,321.6700134277344,323.5,312.6199951171875,312.79998779296875,97284800,0.03504091219258654,316.8199996948242,322.06660034179686
2025-07-17,319.4100036621094,324.3399963378906,317.05999755859375,323.1499938964844,73922900,-0.007025863995037018,316.9729995727539,322.84960021972654
2025-07-18,329.6499938964844,330.8999938964844,321.4200134277344,321.6600036621094,94255000,0.03205907804067243,317.3529998779297,323.93559997558594
2025-07-21,328.489990234375,338.0,326.8800048828125,334.3999938964844,75768800,-0.0035188948387289143,317.669499206543,324.9809997558594
2025-07-22,332.1099853515625,335.4100036621094,321.54998779296875,329.739990234375,77370400,0.0110201078413521,316.840998840332,325.92679931640623
2025-07-23,332.55999755859375,336.20001220703125,328.6700134277344,330.8999938964844,92553800,0.0013550095657464123,316.44549865722655,326.6127990722656
2025-07-24,305.29998779296875,310.1499938964844,300.4100036621094,310.0,156966000,-0.08197020076301287,315.33299865722654,326.35119873046875
2025-07-25,316.05999755859375,323.6300048828125,308.010009765625,308.739990234375,148227000,0.03524405566934252,314.8469985961914,325.9909985351562
2025-07-28,325.5899963378906,330.489990234375,315.69000244140625,318.45001220703125,112673800,0.030152499060024596,314.9449981689453,325.54919860839846
2025-07-29,321.20001220703125,326.25,318.25,325.54998779296875,87358900,-0.013483166498468035,315.1219985961914,325.1167987060547
2025-07-30,319.0400085449219,324.45001220703125,311.6199951171875,322.17999267578125,83931900,-0.006724793213012448,316.0384994506836,324.49799865722656
2025-07-31,308.2699890136719,321.3699951171875,306.1000061035156,319.6099853515625,85270900,-0.03375758288237862,315.669499206543,323.8215985107422
2025-08-01,302.6300048828125,309.30999755859375,297.82000732421875,306.2099914550781,89121400,-0.01829559909125389,315.0334991455078,322.99779846191404
2025-08-04,309.260009765625,312.1199951171875,303.0,309.0799865722656,78683900,0.021907956170373222,315.79949951171875,322.4905987548828
2025-08-05,308.7200012207031,312.45001220703125,305.5,308.95001220703125,57961300,-0.0017461311772288823,316.3449996948242,321.8441986083984
2025-08-06,319.9100036621094,320.4700012207031,306.92999267578125,307.8900146484375,78523600,0.03624644466558724,317.54649963378904,321.4555987548828
2025-08-07,322.2699890136719,322.3999938964844,316.1600036621094,319.7900085449219,66658700,0.007377028928595486,318.16649932861327,320.6431982421875
2025-08-08,329.6499938964844,335.1499938964844,320.9800109863281,321.42999267578125,91200300,0.02290006868278205,318.97349853515624,320.0981982421875
2025-08-11,339.0299987792969,346.6400146484375,334.1499938964844,335.0,105320200,0.02845443669493286,320.0799987792969,319.7101983642578
2025-08-12,340.8399963378906,345.260009765625,332.94000244140625,345.0,80522100,0.005338753399730889,321.58299865722654,319.59779846191407
2025-08-13,339.3800048828125,348.9800109863281,338.20001220703125,341.5,67838900,-0.004283509772223915,322.46849822998047,319.5315985107422
2025-08-14,335.5799865722656,340.4700012207031,330.3999938964844,335.760009765625,75000700,-0.011196942235471519,323.2769973754883,319.35779846191406
2025-08-15,330.55999755859375,339.29998779296875,327.0199890136719,337.6600036621094,74319800,-0.014959143019665277,323.32249755859374,319.32799865722654
2025-08-18,335.1600036621094,336.2699890136719,329.5899963378906,329.6199951171875,56956600,0.013915797850586165,323.65599822998047,320.33719848632813
2025-08-19,329.30999755859375,340.54998779296875,327.8500061035156,335.7900085449219,75956000,-0.017454368181154756,323.51599884033203,321.0205981445313
2025-08-20,323.8999938964844,331.3699951171875,314.6000061035156,329.2200012207031,77481800,-0.016428300696053943,323.08299865722654,321.3269982910156
2025-08-21,320.1099853515625,324.8999938964844,318.67999267578125,322.0799865722656,55744400,-0.011701168929731831,323.82349853515626,321.20739807128905
2025-08-22,340.010009765625,340.25,319.69000244140625,321.6600036621094,94016300,0.062166209505171155,325.0209991455078,321.47899841308595
2025-08-25,346.6000061035156,349.5299987792969,335.0299987792969,338.8999938964844,86670000,0.019381771561470362,326.0714996337891,322.028798828125
2025-08-26,351.6700134277344,351.8999938964844,343.7200012207031,344.92999267578125,76651600,0.01462783391499567,327.5949996948242,322.5559991455078
2025-08-27,349.6000061035156,355.3900146484375,349.1600036621094,351.94000244140625,65519000,-0.0058862207330171445,329.1229995727539,322.96539916992185
2025-08-28,345.9800109863281,353.54998779296875,340.260009765625,350.9100036621094,67903200,-0.010354676927882056,331.00850067138674,323.5579992675781
2025-08-29,333.8699951171875,348.75,331.70001220703125,347.2300109863281,81145700,-0.03500206799409333,332.5705001831055,323.7943994140625
2025-09-02,329.3599853515625,333.3299865722656,325.6000061035156,328.2300109863281,58392000,-0.01350828116207925,333.5754989624023,323.9383990478516
2025-09-03,334.0899963378906,343.3299865722656,328.510009765625,335.20001220703125,88733300,0.014361219324440011,334.84399871826173,323.64659912109374
2025-09-04,338.5299987792969,338.8900146484375,331.4800109863281,336.1499938964844,60711000,0.01328983953448204,335.7749984741211,323.6077990722656
2025-09-05,350.8399963378906,355.8699951171875,344.67999267578125,348.0,108989800,0.036363092201525005,337.20349884033203,324.07359924316404
2025-09-08,346.3999938964844,358.44000244140625,344.8399963378906,354.6400146484375,75208300,-0.01265534855703887,338.040998840332,324.48599914550783
2025-09-09,346.9700012207031,350.7699890136719,343.82000732421875,348.44000244140625,53816000,0.001645517708609212,338.43799896240233,324.95279907226563
2025-09-10,347.7900085449219,356.3299865722656,346.07000732421875,350.54998779296875,72121700,0.0023633378140295314,338.7854995727539,325.5553991699219
2025-09-11,368.80999755859375,368.989990234375,347.6000061035156,350.1700134277344,103756000,0.06043873744853956,340.25699920654296,326.9173992919922
2025-09-12,395.94000244140625,396.69000244140625,370.239990234375,370.94000244140625,168156400,0.07356092584909457,343.275,328.5231994628906
2025-09-15,410.0400085449219,425.70001220703125,402.42999267578125,423.1300048828125,163823700,0.03561147147692467,347.2490005493164,330.41699951171876
2025-09-16,421.6199951171875,423.25,411.42999267578125,414.5,104285700,0.028241113869250656,351.57200012207034,332.97059936523436
2025-09-17,425.8599853515625,428.30999755859375,409.6700134277344,415.75,106133500,0.01005642588937583,356.3994995117188,335.53159912109373
2025-09-18,416.8500061035156,432.2200012207031,416.55999755859375,428.8699951171875,90454500,-0.021157139806429193,361.0470001220703,337.9509991455078
2025-09-19,426.07000732421875,429.4700012207031,421.7200012207031,421.82000732421875,93131000,0.022118270566640064,366.3450012207031,340.2749993896484
2025-09-22,434.2099914550781,444.9800109863281,429.1300048828125,431.1099853515625,97108800,0.019104804353584193,371.0550003051758,342.6889990234375
2025-09-23,425.8500061035156,440.9700012207031,423.7200012207031,439.8800048828125,83422700,-0.019253323313789705,375.01750030517576,344.8679992675781
2025-09-24,442.7900085449219,444.2099914550781,429.0299987792969,429.8299865722656,93133600,0.03977927016229388,379.57350006103513,347.5081994628906
2025-09-25,423.3900146484375,435.3500061035156,419.0799865722656,435.239990234375,96746400,-0.04381307961359793,383.26300048828125,349.5425994873047
2025-09-26,440.3999938964844,440.4700012207031,421.0199890136719,428.29998779296875,101628200,0.0401756741055197,387.98399963378904,351.9623992919922
2025-09-29,443.2099914550781,450.9800109863281,439.5,444.3500061035156,79491500,0.00638055766924972,393.4509994506836,354.23359924316406
2025-09-30,444.7200012207031,445.0,433.1199951171875,441.5199890136719,74358000,0.0034069849388267404,399.2190002441406,356.5581994628906
2025-10-01,459.4599914550781,462.2900085449219,440.75,443.79998779296875,98122300,0.033144428390707636,405.4875,359.1051995849609
2025-10-02,436.0,470.75,435.57000732421875,470.5400085449219,137009000,-0.051059922281332826,410.36100006103516,361.17399963378904
2025-10-03,429.8299865722656,446.7699890136719,416.5799865722656,443.2900085449219,133188200,-0.014151406944344913,414.3104995727539,363.664599609375
2025-10-06,453.25,453.54998779296875,436.69000244140625,440.75,85324900,0.054486690457546505,419.6529998779297,366.4083996582031
2025-10-07,433.0899963378906,452.67999267578125,432.45001220703125,447.82000732421875,102296100,-0.044478772558432134,423.95899963378906,368.55839965820314
2025-10-08,438.69000244140625,441.3299865722656,425.2300109863281,437.57000732421875,71192100,0.012930352007360923,428.5039993286133,370.90819946289065
2025-10-09,435.5400085449219,436.3500061035156,426.17999267578125,431.80999755859375,69339900,-0.007180455170972544,431.8404998779297,373.23819946289063
2025-10-10,413.489990234375,443.1300048828125,411.45001220703125,436.5400085449219,112107900,-0.05062684914805626,432.71799926757814,375.3425994873047
2025-10-13,435.8999938964844,436.8900146484375,419.70001220703125,423.5299987792969,79552800,0.054197209585187034,434.01099853515626,378.0079992675781
2025-10-14,429.239990234375,434.20001220703125,417.8599853515625,426.7900085449219,72669400,-0.015278742269702716,434.3919982910156,380.4075988769531
2025-10-15,435.1499938964844,440.510009765625,426.3299865722656,434.8999938964844,71558200,0.013768529951932784,434.8564987182617,382.93619873046873
2025-10-16,428.75,439.3500061035156,421.30999755859375,434.7300109863281,77189900,-0.01470755828163206,435.4514984130859,385.11299865722657
2025-10-17,439.30999755859375,441.4599914550781,423.6000061035156,425.5,89331600,0.02462973191508744,436.1134979248047,387.453798828125
2025-10-20,447.42999267578125,449.79998779296875,440.6099853515625,443.8699951171875,63719000,0.018483519979771268,436.77449798583984,389.80939880371096
2025-10-21,442.6000061035156,449.29998779296875,442.04998779296875,445.760009765625,54412200,-0.010794954856246153,437.6119979858398,391.8807989501953
2025-10-22,438.9700012207031,445.5400085449219,429.0,443.45001220703125,84023500,-0.008201547294971134,437.4209976196289,393.84339904785156
2025-10-23,448.9800109863281,449.3999938964844,413.8999938964844,420.0,126709800,0.022803402824313368,438.70049743652345,396.0353991699219
2025-10-24,433.7200012207031,451.67999267578125,430.1700134277344,446.8299865722656,94727800,-0.03398817183887881,438.3664978027344,397.9981994628906
2025-10-27,452.4200134277344,460.1600036621094,438.69000244140625,439.9800109863281,105867500,0.043115401997602554,438.8269989013672,400.4353997802734
2025-10-28,460.54998779296875,467.0,451.6000061035156,454.7799987792969,80185700,0.017969970655449252,439.61849822998045,402.9431994628906
2025-10-29,461.510009765625,465.70001220703125,452.6499938964844,462.5,67983500,0.0020845119924046696,439.7209991455078,405.58719970703123
2025-10-30,440.1000061035156,455.05999755859375,439.6099853515625,451.04998779296875,72447900,-0.04639120107705208,439.9259994506836,407.91119995117185
2025-10-31,456.55999755859375,458.0,443.69000244140625,446.75,83135800,0.03740057084027071,441.2625,410.6402001953125
2025-11-03,468.3699951171875,474.07000732421875,453.79998779296875,455.989990234375,84595200,0.02586735066967427,442.01849975585935,413.20739990234375
2025-11-04,444.260009765625,460.2200012207031,443.6000061035156,454.4599914550781,87756600,-0.05147636612701911,442.5770004272461,415.1605999755859
2025-11-05,462.07000732421875,466.3299865722656,440.7099914550781,452.04998779296875,85573000,0.040089130615176494,443.7460006713867,417.3685998535156
2025-11-06,445.9100036621094,467.45001220703125,435.0899963378906,461.9599914550781,109622900,-0.03497306340156037,444.2645004272461,419.2947998046875
2025-11-07,429.5199890136719,439.3599853515625,421.8800048828125,437.9200134277344,103471500,-0.03675632866235745,445.0660003662109,420.96559936523437
2025-11-10,445.2300109863281,449.6700134277344,433.3599853515625,439.6000061035156,76515900,0.03657576451501576,445.5325012207031,423.1927996826172
2025-11-11,439.6199951171875,442.489990234375,432.3599853515625,439.3999938964844,60533200,-0.01260026442672324,446.05150146484374,425.3979998779297
2025-11-12,430.6000061035156,442.3299865722656,426.55999755859375,442.1499938964844,58513500,-0.02051769508633805,445.8240020751953,427.3282000732422
2025-11-13,401.989990234375,424.5,396.3399963378906,423.1300048828125,118948000,-0.06644220962287406,444.4860015869141,428.59739990234374
2025-11-14,404.3500061035156,412.19000244140625,382.7799987792969,386.29998779296875,105506700,0.005870832424868633,442.73800201416014,429.66760009765625
2025-11-17,408.9200134277344,423.9599914550781,398.739990234375,398.739990234375,102214300,0.011302107716671506,440.8125030517578,430.9180004882812
2025-11-18,401.25,408.8999938964844,393.7099914550781,405.3800048828125,80688600,-0.018756757252943457,438.74500274658203,432.0036004638672
2025-11-19,403.989990234375,411.7799987792969,398.5,406.17999267578125,72047700,0.006828636098130891,436.9960021972656,433.1276000976562
2025-11-20,395.2300109863281,428.94000244140625,394.739990234375,414.6300048828125,113548800,-0.02168365419886953,434.3085021972656,433.65600036621095
2025-11-21,391.0899963378906,402.79998779296875,383.760009765625,402.32000732421875,100460600,-0.010474950113494086,432.177001953125,433.55900024414063
2025-11-24,417.7799987792969,421.7200012207031,401.0899963378906,402.1700134277344,96806400,0.0682451678419993,430.44500122070315,433.71380004882815
2025-11-25,419.3999938964844,420.4800109863281,405.95001220703125,414.4200134277344,71915600,0.0038776272725380423,428.3875015258789,433.6694000244141
2025-11-26,426.5799865722656,426.94000244140625,416.8900146484375,423.95001220703125,63463000,0.017119677587676296,426.64100036621096,433.6838000488281
2025-11-28,430.1700134277344,432.92999267578125,426.20001220703125,426.5899963378906,36252900,0.008415835173881447,426.1445007324219,433.9502001953125
2025-12-01,430.1400146484375,433.6600036621094,425.2900085449219,425.32000732421875,57463600,-6.973703038437584e-05,424.82350158691406,434.0316003417969
2025-12-02,429.239990234375,436.79998779296875,422.1199951171875,430.80999755859375,69336600,-0.0020923987153301793,422.86700134277345,433.9322003173828
2025-12-03,446.739990234375,447.9200134277344,431.1099853515625,432.1000061035156,87483000,0.04076973347810542,422.9910003662109,434.35
2025-12-04,454.5299987792969,454.6300048828125,445.3900146484375,449.94000244140625,71906500,0.017437455153354264,422.61399993896487,434.5847998046875
2025-12-05,455.0,458.8699951171875,451.6600036621094,453.0299987792969,56427500,0.0010340378456106247,423.06849975585936,435.21699951171877
2025-12-08,439.5799865722656,449.75,435.25,447.45001220703125,69165800,-0.033890139401614006,423.5714996337891,435.2005993652344
2025-12-09,445.1700134277344,452.3900146484375,435.70001220703125,437.5400085449219,62367400,0.01271674558948499,423.56849975585936,435.2397998046875
2025-12-10,451.45001220703125,456.8800048828125,443.6099853515625,446.07000732421875,63257500,0.014106967203253218,424.1600006103516,435.37440002441406
2025-12-11,446.8900146484375,449.2699890136719,440.3299865722656,448.95001220703125,55979500,-0.010100780674035192,424.97450103759763,435.12300048828126
2025-12-12,458.9599914550781,463.010009765625,441.6700134277344,448.0899963378906,95656700,0.027008830833098685,427.8230010986328,435.5822003173828
2025-12-15,475.30999755859375,481.7699890136719,467.6600036621094,469.44000244140625,114542200,0.035624033484225714,431.3710006713867,436.4918005371094
2025-12-16,489.8800048828125,491.5,465.8299865722656,472.2099914550781,107608100,0.030653694218629735,435.41900024414065,437.22440063476563
2025-12-17,467.260009765625,495.2799987792969,466.20001220703125,488.2200012207031,106490400,-0.04617456293730249,438.71950073242186,437.9078009033203
2025-12-18,483.3699951171875,490.8599853515625,473.1199951171875,478.1600036621094,95168400,0.034477560704677446,442.6885009765625,438.80140075683596
2025-12-19,481.20001220703125,490.489990234375,474.7200012207031,488.1199951171875,103305400,-0.00448927929345333,446.9870010375977,439.7146008300781
2025-12-22,488.7300109863281,498.8299865722656,485.3299865722656,489.8800048828125,86916100,0.01564837611861325,451.8690017700195,441.2194012451172
2025-12-23,485.55999755859375,491.9700012207031,482.8399963378906,489.3999938964844,58223600,-0.00648622625268469,455.25800170898435,442.21260131835936
2025-12-24,485.3999938964844,490.8999938964844,476.79998779296875,488.4800109863281,41285400,-0.00032952397832164415,458.55800170898436,443.33580139160154
2025-12-26,475.19000244140625,489.0899963378906,473.82000732421875,485.2300109863281,58780700,-0.021034181259704576,460.9885025024414,444.1366015625
2025-12-29,459.6400146484375,469.3999938964844,459.0,469.0,66263000,-0.03272372674735757,462.4620025634766,444.75440185546876
2025-12-30,454.42999267578125,463.1199951171875,453.8299865722656,461.0899963378906,59238500,-0.011335005235871831,463.67650146484374,445.0568017578125
2025-12-31,449.7200012207031,456.54998779296875,449.29998779296875,456.1000061035156,49078000,-0.010364613980130777,464.7005020141602,445.10260192871095
2026-01-02,438.07000732421875,458.3399963378906,435.29998779296875,457.79998779296875,85535400,-0.02590499391813139,464.26700286865236,445.012001953125
2026-01-05,451.6700134277344,457.54998779296875,444.57000732421875,447.989990234375,67940800,0.031045280151877908,464.1240036010742,445.2660021972656
2026-01-06,432.9599914550781,448.25,428.7799987792969,446.3800048828125,89093800,-0.041424095947095174,463.0220031738281,444.94560180664064
2026-01-07,431.4100036621094,438.3699951171875,431.2900085449219,435.8999938964844,59828800,-0.0035799792672750463,462.61350402832034,444.89940185546874
2026-01-08,435.79998779296875,436.8900146484375,424.3699951171875,427.8900146484375,57041100,0.010175897854927118,462.145002746582,444.56700134277344
2026-01-09,445.010009765625,449.04998779296875,430.3900146484375,435.95001220703125,67331500,0.02113359850994656,461.82300262451173,444.2562017822266
2026-01-12,448.9599914550781,454.29998779296875,438.0,441.2300109863281,61649600,0.00887616368794375,461.92650146484374,444.0052014160156
2026-01-13,447.20001220703125,451.80999755859375,443.95001220703125,450.20001220703125,53719200,-0.003920124914344347,461.33850250244143,444.14720153808594
2026-01-14,439.20001220703125,443.9100036621094,434.2200012207031,442.80999755859375,57259500,-0.017889087168218576,459.53300323486326,443.8000018310547
2026-01-15,438.57000732421875,445.3599853515625,437.6499938964844,441.1300048828125,49465800,-0.0014344373071545347,456.9675033569336,443.2040020751953
2026-01-16,437.5,447.25,435.260009765625,439.5,60220600,-0.0024397640202233895,455.47950286865233,443.0688018798828
2026-01-20,419.25,430.7300109863281,417.44000244140625,429.3599853515625,63187300,-0.041714285714285704,452.273503112793,442.21240173339845
2026-01-21,431.44000244140625,438.20001220703125,419.6199951171875,421.6600036621094,68124000,0.02907573629435012,449.7855026245117,441.9230017089844
